"GEO_ID","NAME","B25026_001E","B25026_001M","B25026_002E","B25026_002M","B25026_003E","B25026_003M","B25026_004E","B25026_004M","B25026_005E","B25026_005M","B25026_006E","B25026_006M","B25026_007E","B25026_007M","B25026_008E","B25026_008M","B25026_009E","B25026_009M","B25026_010E","B25026_010M","B25026_011E","B25026_011M","B25026_012E","B25026_012M","B25026_013E","B25026_013M","B25026_014E","B25026_014M","B25026_015E","B25026_015M"
"id","Geographic Area Name","Estimate!!Total population in occupied housing units","Margin of Error!!Total population in occupied housing units","Estimate!!Total population in occupied housing units!!Owner occupied","Margin of Error!!Total population in occupied housing units!!Owner occupied","Estimate!!Total population in occupied housing units!!Owner occupied!!Moved in 2017 or later","Margin of Error!!Total population in occupied housing units!!Owner occupied!!Moved in 2017 or later","Estimate!!Total population in occupied housing units!!Owner occupied!!Moved in 2015 to 2016","Margin of Error!!Total population in occupied housing units!!Owner occupied!!Moved in 2015 to 2016","Estimate!!Total population in occupied housing units!!Owner occupied!!Moved in 2010 to 2014","Margin of Error!!Total population in occupied housing units!!Owner occupied!!Moved in 2010 to 2014","Estimate!!Total population in occupied housing units!!Owner occupied!!Moved in 2000 to 2009","Margin of Error!!Total population in occupied housing units!!Owner occupied!!Moved in 2000 to 2009","Estimate!!Total population in occupied housing units!!Owner occupied!!Moved in 1990 to 1999","Margin of Error!!Total population in occupied housing units!!Owner occupied!!Moved in 1990 to 1999","Estimate!!Total population in occupied housing units!!Owner occupied!!Moved in 1989 or earlier","Margin of Error!!Total population in occupied housing units!!Owner occupied!!Moved in 1989 or earlier","Estimate!!Total population in occupied housing units!!Renter occupied","Margin of Error!!Total population in occupied housing units!!Renter occupied","Estimate!!Total population in occupied housing units!!Renter occupied!!Moved in 2017 or later","Margin of Error!!Total population in occupied housing units!!Renter occupied!!Moved in 2017 or later","Estimate!!Total population in occupied housing units!!Renter occupied!!Moved in 2015 to 2016","Margin of Error!!Total population in occupied housing units!!Renter occupied!!Moved in 2015 to 2016","Estimate!!Total population in occupied housing units!!Renter occupied!!Moved in 2010 to 2014","Margin of Error!!Total population in occupied housing units!!Renter occupied!!Moved in 2010 to 2014","Estimate!!Total population in occupied housing units!!Renter occupied!!Moved in 2000 to 2009","Margin of Error!!Total population in occupied housing units!!Renter occupied!!Moved in 2000 to 2009","Estimate!!Total population in occupied housing units!!Renter occupied!!Moved in 1990 to 1999","Margin of Error!!Total population in occupied housing units!!Renter occupied!!Moved in 1990 to 1999","Estimate!!Total population in occupied housing units!!Renter occupied!!Moved in 1989 or earlier","Margin of Error!!Total population in occupied housing units!!Renter occupied!!Moved in 1989 or earlier"
"1600000US0636616","Inverness CDP, California","1127","186","822","155","0","12","71","66","38","32","147","82","147","79","419","130","305","136","0","12","64","101","141","93","87","62","6","8","7","10"
"1600000US0657960","Point Reyes Station CDP, California","290","99","103","61","0","12","7","10","0","12","27","34","22","28","47","40","187","90","0","12","0","12","179","90","8","11","0","12","0","12"
"1600000US0639425","Lake Almanor West CDP, California","126","47","115","43","12","18","9","14","0","12","46","32","28","23","20","20","11","17","0","12","0","12","11","17","0","12","0","12","0","12"
"1600000US0658352","Portola city, California","1874","328","1064","281","35","57","115","98","248","164","172","78","253","159","241","162","810","227","140","138","154","115","326","177","180","108","10","12","0","12"
"1600000US0675168","Storrie CDP, California","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"1600000US0680952","Twain CDP, California","33","41","33","41","0","12","0","12","0","12","25","40","0","12","8","13","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"1600000US0642006","Livingston city, California","13990","28","7527","995","157","213","89","82","2297","832","3571","950","744","506","669","310","6463","994","278","405","880","440","3047","864","1995","839","109","176","154","163"
"1600000US0620956","East Palo Alto city, California","29467","109","11351","1285","75","72","537","230","1758","611","4633","1105","1911","546","2437","626","18116","1264","467","433","2417","872","8989","1365","4582","1249","1569","838","92","74"
"1600000US0660102","Redwood City city, California","83650","359","41531","1423","599","224","2641","667","8513","982","13100","1204","7912","1061","8766","828","42119","1417","2963","606","7848","1098","17940","1676","10690","1383","1942","659","736","275"
"1600000US0665028","San Bruno city, California","42618","204","25929","1009","499","258","898","329","4611","801","7528","960","5501","872","6892","726","16689","1044","1073","404","2099","377","7970","1042","3862","926","1004","502","681","302"
"1600000US0639122","Lafayette city, California","25933","54","19447","715","349","250","1155","383","3636","770","5602","689","4120","659","4585","605","6486","715","616","296","1403","477","2688","442","1681","532","82","58","16","25"
"1600000US0646114","Martinez city, California","37543","209","24862","1118","563","292","1723","561","5549","917","6592","803","4850","717","5585","799","12681","1123","1190","659","2274","621","6773","995","1784","471","508","244","152","118"
"1600000US0649651","Mountain View CDP, California","2027","588","1385","499","0","12","193","221","116","147","574","346","312","202","190","135","642","343","141","217","122","124","359","275","20","32","0","12","0","12"
"1600000US0657456","Pittsburg city, California","70130","144","40170","1699","838","465","3427","1124","10274","1513","14549","1645","5589","749","5493","788","29960","1684","2368","730","5334","962","16420","1741","4913","896","771","429","154","119"
"1600000US0683346","Walnut Creek city, California","67975","260","44259","1473","1114","359","4061","692","9779","1010","13156","1368","7487","894","8662","897","23716","1453","1892","491","6496","1086","11881","1278","2704","575","551","195","192","114"
"1600000US0613157","China Lake Acres CDP, California","1947","669","944","337","0","12","166","179","250","204","164","110","158","144","206","160","1003","592","112","120","332","414","506","472","0","12","53","84","0","12"
"1600000US0631708","Half Moon Bay city, California","12706","33","7708","834","87","85","294","152","1876","574","2937","709","1274","336","1240","294","4998","838","106","124","796","387","2187","625","1414","728","224","282","271","244"
"1600000US0644028","Los Banos city, California","37975","62","20073","1706","886","508","1362","642","6808","1265","7160","1168","2674","997","1183","335","17902","1691","1085","635","3778","1097","9332","1563","3464","889","152","114","91","69"
"1600000US0603092","Atherton town, California","6650","125","6262","196","116","106","334","121","1770","271","1486","304","1182","271","1374","241","388","158","35","39","51","32","236","123","40","42","0","17","26","39"
"1600000US0617918","Daly City city, California","105797","195","61408","2079","621","257","2065","585","9497","1238","17236","1647","13191","1486","18798","1691","44389","2101","3083","1122","6628","1186","19554","1447","11377","1636","2334","700","1413","638"
"1600000US0673178","South Oroville CDP, California","3082","515","1511","493","0","12","7","11","111","135","528","415","501","285","364","169","1571","444","84","89","285","148","455","301","701","432","46","67","0","12"
"1600000US0678470","Thermalito CDP, California","6673","557","3915","632","151","153","185","138","1197","404","1160","263","408","197","814","241","2758","633","122","163","914","523","1014","326","646","341","29","28","33","30"
"1600000US0607596","Borrego Springs CDP, California","2252","605","1804","588","83","131","162","145","512","420","723","333","281","274","43","68","448","303","0","12","169","234","246","183","33","52","0","12","0","12"
"1600000US0611978","Castroville CDP, California","6666","620","2073","537","128","201","0","17","207","213","476","320","724","394","538","218","4593","684","0","17","431","301","2517","720","1085","498","526","361","34","56"
"1600000US0607624","Bostonia CDP, California","17432","1368","6336","1163","45","40","939","840","1589","508","1499","502","1363","359","901","289","11096","1150","841","480","2623","814","4025","999","2999","872","466","445","142","205"
"1600000US0618506","Del Mar city, California","4340","17","2554","456","305","236","41","48","557","468","421","217","651","268","579","216","1786","459","185","164","237","147","823","445","142","118","124","163","275","279"
"1600000US0621712","El Cajon city, California","100634","273","37889","1939","1396","549","2493","827","7195","939","11904","1193","7259","955","7642","1009","62745","1946","5199","1147","12474","1533","30134","2131","12796","1230","1538","416","604","277"
"1600000US0618688","Del Rey Oaks city, California","1596","142","1109","135","18","18","67","35","175","60","213","64","207","76","429","109","487","108","95","61","149","59","152","62","77","49","4","6","10","13"
"1600000US0622034","Elkhorn CDP, California","1151","271","1011","247","0","12","67","105","37","54","342","206","254","193","311","157","140","125","40","64","0","12","83","106","0","12","0","12","17","27"
"1600000US0665112","Sand City city, California","318","85","48","25","0","12","6","8","10","12","20","12","2","4","10","16","270","82","18","22","40","34","102","35","93","63","15","16","2","3"
"1600000US0605290","Benicia city, California","28068","43","20146","941","231","178","1403","393","3918","522","5861","895","4531","651","4202","518","7922","939","725","321","1623","563","3868","693","1484","363","98","105","124","130"
"1600000US0619402","Dixon city, California","19739","41","12403","1024","199","173","567","271","2842","763","4553","725","2449","577","1793","488","7336","1031","641","466","1624","695","4022","1028","784","479","147","124","118","123"
"1600000US0602868","Arroyo Grande city, California","17802","108","12442","827","522","303","529","205","2706","726","4057","667","2765","528","1863","470","5360","816","753","414","1006","383","2360","699","954","351","207","198","80","82"
"1600000US0603064","Atascadero city, California","29649","169","19281","1044","358","212","1789","569","4855","860","5465","778","3217","626","3597","588","10368","1032","622","344","2314","613","5249","1045","1702","527","226","160","255","282"
"1600000US0653294","Oceano CDP, California","7678","672","4407","640","179","218","354","348","909","494","2092","572","369","275","504","447","3271","803","0","17","586","323","1567","753","980","548","122","120","16","26"
"1600000US0671134","Shandon CDP, California","1141","348","584","213","19","29","83","96","122","91","135","111","209","145","16","19","557","287","17","35","75","88","355","233","107","114","0","12","3","5"
"1600000US0611481","Carrick CDP, California","47","49","47","49","0","12","16","22","0","12","0","12","0","12","31","44","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"1600000US0659248","Rainbow CDP, California","1902","233","1366","194","40","36","60","36","243","107","482","145","317","116","224","78","536","211","42","42","153","149","171","109","95","78","0","12","75","77"
"1600000US0682590","Victorville city, California","117599","624","62336","3733","2417","1363","4486","1332","20168","2969","23307","2848","8609","1745","3349","757","55263","3746","3729","1166","13320","2255","31648","3672","5401","1081","1021","739","144","121"
"1600000US0637918","Keeler CDP, California","15","8","15","8","0","12","0","12","4","6","6","10","0","12","5","7","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"1600000US0606994","Blairsden CDP, California","25","25","0","12","0","12","0","12","0","12","0","12","0","12","0","12","25","25","0","12","0","12","25","25","0","12","0","12","0","12"
"1600000US0657876","Point Arena city, California","418","126","174","75","0","12","0","12","13","15","76","40","43","24","42","64","244","106","18","24","26","29","72","59","78","59","47","45","3","5"
"1600000US0617106","Crest CDP, California","2746","367","2152","327","24","48","330","222","196","163","654","260","483","188","465","168","594","328","28","43","0","12","335","281","147","163","84","69","0","12"
"1600000US0659550","Rancho San Diego CDP, California","21226","1106","15210","1017","335","179","1626","758","2818","634","4345","800","3265","743","2821","551","6016","832","635","357","1415","457","2946","809","944","460","49","47","27","30"
"1600000US0666004","San Diego Country Estates CDP, California","10362","598","9029","693","320","200","983","354","2006","493","3100","557","1778","373","842","301","1333","408","245","237","96","87","457","206","338","206","79","100","118","187"
"1600000US0602000","Anaheim city, California","344740","476","155261","3455","2808","675","8083","1321","28490","2182","51010","2828","39803","2434","25067","1475","189479","3596","10501","1577","30316","2548","93631","3878","44506","2971","8385","1227","2140","583"
"1600000US0628000","Fullerton city, California","136399","390","69547","2388","1439","428","4139","885","13596","1358","23187","1927","13427","1548","13759","1107","66852","2331","4615","774","13172","1547","31795","2433","13875","1859","2319","694","1076","435"
"1600000US0608100","Brea city, California","42220","62","27257","1108","711","261","2066","704","6199","988","8275","1106","5191","854","4815","607","14963","1108","926","322","3358","737","7746","1021","2255","608","376","169","302","197"
"1600000US0617750","Cypress city, California","48773","151","31833","1163","595","312","1588","603","5477","882","9629","1194","6906","766","7638","665","16940","1163","1072","372","3320","753","8655","1140","2951","711","803","340","139","91"
"1600000US0617946","Dana Point city, California","33767","96","19920","1027","451","183","1333","405","4649","895","4675","836","4709","703","4103","637","13847","1016","1070","363","2709","714","6613","939","2306","769","431","301","718","536"
"1600000US0636000","Huntington Beach city, California","199622","184","114573","2403","1794","454","5935","753","21146","1461","32931","1718","24795","1493","27972","1304","85049","2399","7768","1149","16316","1531","38272","2267","16538","1777","5102","1151","1053","389"
"1600000US0663050","Rossmoor CDP, California","11152","492","9523","510","140","175","263","158","1705","384","2876","560","1927","432","2612","366","1629","451","213","202","429","258","789","376","171","139","27","43","0","19"
"1600000US0680854","Tustin city, California","79278","291","37666","1840","512","254","2905","627","9355","1168","14195","1547","6880","973","3819","539","41612","1802","3561","914","9391","1805","18835","2059","8069","1395","1495","609","261","196"
"1600000US0604576","Beale AFB CDP, California","1039","176","0","12","0","12","0","12","0","12","0","12","0","12","0","12","1039","176","224","131","209","102","566","214","40","53","0","12","0","12"
"1600000US0602980","Ashland CDP, California","23467","1057","8597","1039","293","243","650","463","1658","496","3438","923","1376","466","1182","456","14870","1187","445","293","1699","597","8666","1212","3344","829","512","352","204","129"
